filename,score,kept
hdr_01693.exr,0.356450,1
hdr_01694.exr,0.074366,1
hdr_01695.exr,0.151232,1
hdr_01696.exr,0.084634,1
hdr_01697.exr,0.022523,1
hdr_01698.exr,0.067659,1
hdr_01699.exr,0.160519,1
hdr_01700.exr,0.062294,1
hdr_01701.exr,0.049841,1
hdr_01702.exr,0.132063,1
hdr_01703.exr,0.108956,1
hdr_01704.exr,0.075042,1
hdr_01705.exr,0.134089,1
hdr_01706.exr,0.046945,1
hdr_01707.exr,0.083311,1
hdr_01708.exr,0.142638,1
hdr_01709.exr,0.023010,1
hdr_01710.exr,0.080838,1
hdr_01711.exr,0.077340,1
hdr_01712.exr,0.090156,1
hdr_01713.exr,0.072136,1
hdr_01714.exr,0.109840,1
hdr_01715.exr,0.101760,1
hdr_01716.exr,0.104850,1
hdr_01718.exr,0.160675,1
hdr_01719.exr,0.109508,1
hdr_01720.exr,0.083643,1
hdr_01722.exr,0.124559,1
hdr_01725.exr,0.114235,1
hdr_01727.exr,0.108983,1
hdr_01728.exr,0.122578,1
hdr_01729.exr,0.132288,1
hdr_01730.exr,0.118717,1
hdr_01731.exr,0.063277,1
hdr_01732.exr,0.131633,1
hdr_01733.exr,0.582725,1
hdr_01734.exr,0.501917,1
hdr_01736.exr,0.117003,1
hdr_01737.exr,0.125069,1
hdr_01738.exr,0.164362,1
hdr_01739.exr,0.052172,1
hdr_01740.exr,0.145341,1
hdr_01741.exr,0.205579,1
hdr_01742.exr,0.133098,1
hdr_01743.exr,0.098364,1
hdr_01744.exr,0.080175,1
hdr_01745.exr,0.094601,1
hdr_01746.exr,0.081987,1
hdr_01747.exr,0.160764,1
hdr_01748.exr,0.065796,1
hdr_01750.exr,0.879800,1
hdr_01751.exr,0.127791,1
hdr_01752.exr,0.197819,1
hdr_01753.exr,0.125861,1
hdr_01754.exr,0.102198,1
hdr_01755.exr,0.157019,1
hdr_01756.exr,0.117415,1
hdr_01757.exr,0.048015,1
hdr_01758.exr,0.195894,1
hdr_01759.exr,0.258513,1
hdr_01760.exr,0.193068,1
hdr_01762.exr,0.115660,1
hdr_01763.exr,0.164844,1
hdr_01764.exr,0.162660,1
hdr_01767.exr,0.233792,1
hdr_01768.exr,0.071985,1
hdr_01769.exr,0.053749,1
hdr_01770.exr,0.154776,1
hdr_01771.exr,0.130689,1
hdr_01772.exr,0.059161,1
hdr_01773.exr,0.082431,1
hdr_01774.exr,0.077585,1
hdr_01775.exr,0.061313,1
hdr_01776.exr,0.079857,1
hdr_01777.exr,0.204094,1
hdr_01778.exr,0.254505,1
hdr_01779.exr,0.061983,1
hdr_01780.exr,0.087540,1
hdr_01781.exr,0.108005,1
hdr_01782.exr,0.017678,1
hdr_01783.exr,0.104329,1
hdr_01784.exr,0.150948,1
hdr_01785.exr,0.119205,1
hdr_01786.exr,0.107212,1
hdr_01787.exr,0.060819,1
hdr_01788.exr,0.112492,1
hdr_01789.exr,0.078399,1
hdr_01790.exr,0.246844,1
hdr_01791.exr,0.164479,1
hdr_01793.exr,0.087790,1
hdr_01794.exr,0.068077,1
hdr_01795.exr,0.093870,1
hdr_01796.exr,0.145973,1
hdr_01797.exr,0.172562,1
hdr_01798.exr,0.256953,1
hdr_01799.exr,0.205566,1
hdr_01800.exr,0.219511,1
hdr_01801.exr,0.148328,1
hdr_01803.exr,0.087665,1
hdr_01804.exr,0.251808,1
hdr_01805.exr,0.561044,1
hdr_01806.exr,0.106869,1
hdr_01807.exr,0.053106,1
hdr_01808.exr,0.066994,1
hdr_01809.exr,0.191051,1
hdr_01810.exr,0.447977,1
hdr_01811.exr,0.074979,1
hdr_01812.exr,0.151387,1
hdr_01813.exr,0.092730,1
hdr_01814.exr,0.091769,1
hdr_01815.exr,0.102080,1
hdr_01816.exr,0.128260,1
hdr_01817.exr,0.180205,1
hdr_01818.exr,0.064762,1
hdr_01819.exr,0.081629,1
hdr_01820.exr,0.003525,1
hdr_01821.exr,0.099129,1
hdr_01823.exr,0.099246,1
hdr_01824.exr,0.078477,1
hdr_01825.exr,0.073095,1
hdr_01826.exr,0.309391,1
hdr_01827.exr,0.089805,1
hdr_01828.exr,0.127177,1
hdr_01829.exr,0.129337,1
hdr_01830.exr,0.130817,1
hdr_01832.exr,0.097962,1
hdr_01833.exr,0.497445,1
hdr_01834.exr,0.173680,1
hdr_01835.exr,0.173454,1
hdr_01836.exr,0.103872,1
hdr_01837.exr,0.102949,1
hdr_01838.exr,0.108253,1
hdr_01839.exr,0.196330,1
hdr_01840.exr,0.077503,1
hdr_01841.exr,0.096414,1
hdr_01842.exr,0.164978,1
hdr_01843.exr,0.238637,1
hdr_01844.exr,0.187507,1
hdr_01846.exr,0.099863,1
hdr_01847.exr,0.092879,1
hdr_01848.exr,0.032260,1
hdr_01849.exr,0.145302,1
hdr_01850.exr,0.096866,1
hdr_01851.exr,0.022982,1
hdr_01852.exr,0.091740,1
hdr_01853.exr,0.154858,1
hdr_01854.exr,0.636086,1
hdr_01855.exr,0.280382,1
hdr_01856.exr,0.079514,1
hdr_01857.exr,0.080793,1
hdr_01858.exr,0.156766,1
hdr_01859.exr,0.110740,1
hdr_01860.exr,0.090061,1
hdr_01861.exr,0.157050,1
hdr_01862.exr,0.131135,1
hdr_01863.exr,0.136358,1
hdr_01864.exr,0.113800,1
hdr_01865.exr,0.056318,1
hdr_01866.exr,0.161624,1
hdr_01868.exr,0.226963,1
hdr_01869.exr,0.068767,1
hdr_01871.exr,0.198496,1
hdr_01873.exr,0.157625,1
hdr_01874.exr,0.696891,1
hdr_01875.exr,0.078355,1
hdr_01876.exr,0.177223,1
hdr_01877.exr,0.122595,1
hdr_01878.exr,0.079413,1
hdr_01879.exr,0.135634,1
hdr_01880.exr,0.150784,1
hdr_01881.exr,0.199057,1
hdr_01882.exr,0.177482,1
hdr_01883.exr,0.063979,1
hdr_01884.exr,0.167033,1
hdr_01885.exr,0.698032,1
hdr_01886.exr,0.217883,1
hdr_01887.exr,0.089502,1
hdr_01888.exr,0.112587,1
hdr_01890.exr,0.899765,1
hdr_01891.exr,0.076530,1
hdr_01892.exr,0.134460,1
hdr_01893.exr,0.104547,1
hdr_01894.exr,0.072230,1
hdr_01895.exr,0.080426,1
hdr_01896.exr,0.131188,1
hdr_01897.exr,0.136902,1
hdr_01898.exr,0.252851,1
hdr_01899.exr,0.102941,1
hdr_01900.exr,0.047243,1
hdr_01901.exr,0.051490,1
hdr_01902.exr,0.128885,1
hdr_01904.exr,0.139336,1
hdr_01905.exr,0.172548,1
hdr_01906.exr,0.076728,1
hdr_01907.exr,0.081758,1
hdr_01908.exr,0.079022,1
hdr_01909.exr,0.076610,1
hdr_01910.exr,0.160278,1
hdr_01911.exr,0.090810,1
hdr_01912.exr,0.137535,1
hdr_01913.exr,0.182694,1
hdr_01914.exr,0.210329,1
hdr_01915.exr,0.123377,1
hdr_01917.exr,0.161516,1
hdr_01919.exr,0.626757,1
hdr_01920.exr,0.138467,1
hdr_01921.exr,0.195509,1
hdr_01922.exr,0.200134,1
hdr_01923.exr,0.105171,1
hdr_01924.exr,0.100246,1
hdr_01925.exr,0.121242,1
hdr_01926.exr,0.055502,1
hdr_01927.exr,0.071971,1
hdr_01928.exr,0.134505,1
hdr_01929.exr,0.103077,1
hdr_01930.exr,0.134429,1
hdr_01931.exr,0.151445,1
hdr_01932.exr,0.146354,1
hdr_01933.exr,0.042488,1
hdr_01934.exr,0.124264,1
hdr_01935.exr,0.256887,1
hdr_01936.exr,0.085181,1
hdr_01937.exr,0.116402,1
hdr_01938.exr,0.116063,1
hdr_01939.exr,0.147221,1
hdr_01940.exr,0.180001,1
hdr_01941.exr,0.597258,1
hdr_01942.exr,0.150862,1
hdr_01944.exr,0.101962,1
hdr_01945.exr,0.111893,1
hdr_01946.exr,0.081719,1
hdr_01947.exr,0.093466,1
hdr_01948.exr,0.145082,1
hdr_01949.exr,0.229795,1
hdr_01950.exr,0.145557,1
hdr_01951.exr,0.083392,1
hdr_01952.exr,0.126034,1
hdr_01953.exr,0.126251,1
hdr_01954.exr,0.078335,1
hdr_01955.exr,0.133433,1
hdr_01956.exr,0.122712,1
hdr_01957.exr,0.134112,1
hdr_01958.exr,0.103476,1
hdr_01959.exr,0.138639,1
hdr_01960.exr,0.131663,1
hdr_01961.exr,0.078730,1
hdr_01963.exr,0.092149,1
hdr_01965.exr,0.112202,1
hdr_01967.exr,0.068537,1
hdr_01968.exr,0.035581,1
hdr_01969.exr,0.090846,1
hdr_01970.exr,0.058019,1
hdr_01971.exr,0.126680,1
hdr_01972.exr,0.176786,1
hdr_01973.exr,0.127219,1
hdr_01975.exr,0.138472,1
hdr_01976.exr,0.183097,1
hdr_01977.exr,0.116301,1
hdr_01978.exr,0.049839,1
hdr_01979.exr,0.130460,1
hdr_01981.exr,0.377793,1
hdr_01982.exr,0.191825,1
hdr_01983.exr,0.185896,1
hdr_01984.exr,0.101868,1
hdr_01985.exr,0.035719,1
hdr_01986.exr,0.138726,1
hdr_01987.exr,0.230296,1
hdr_01988.exr,0.167796,1
hdr_01989.exr,0.132685,1
hdr_01990.exr,0.136167,1
hdr_01991.exr,0.151196,1
hdr_01992.exr,0.348318,1
hdr_01993.exr,0.213171,1
hdr_01994.exr,0.209577,1
hdr_01996.exr,0.142574,1
hdr_01997.exr,0.143055,1
hdr_01998.exr,0.130977,1
hdr_01999.exr,0.095300,1
hdr_02000.exr,0.046575,1
hdr_02001.exr,0.177047,1
hdr_02002.exr,0.192714,1
hdr_02003.exr,0.114760,1
hdr_02004.exr,0.072812,1
hdr_02005.exr,0.126727,1
hdr_02006.exr,0.215286,1
hdr_02007.exr,0.206307,1
hdr_02008.exr,0.123391,1
hdr_02009.exr,0.042062,1
hdr_02010.exr,0.042469,1
hdr_02011.exr,0.167599,1
hdr_02012.exr,0.043670,1
hdr_02013.exr,0.161208,1
hdr_02014.exr,0.119063,1
hdr_02015.exr,0.066354,1
hdr_02016.exr,0.159706,1
hdr_02017.exr,0.113309,1
hdr_02018.exr,0.128669,1
hdr_02019.exr,0.207648,1
hdr_02020.exr,0.159230,1
hdr_02022.exr,0.095466,1
hdr_02023.exr,0.126327,1
hdr_02024.exr,0.129441,1
hdr_02026.exr,0.048974,1
hdr_02027.exr,0.047777,1
hdr_02028.exr,0.081906,1
hdr_02029.exr,0.112696,1
hdr_02030.exr,0.245325,1
hdr_02031.exr,0.085986,1
hdr_02032.exr,0.133829,1
hdr_02033.exr,0.104059,1
hdr_02034.exr,0.079902,1
hdr_02035.exr,0.104249,1
hdr_02036.exr,0.138106,1
hdr_02037.exr,0.653431,1
hdr_02038.exr,0.071966,1
hdr_02039.exr,0.080955,1
hdr_02040.exr,0.038375,1
hdr_02043.exr,0.096120,1
hdr_02044.exr,0.022351,1
hdr_02045.exr,0.601525,1
hdr_02046.exr,0.181628,1
hdr_02049.exr,0.104365,1
hdr_02050.exr,0.110527,1
hdr_02052.exr,0.184117,1
hdr_02053.exr,0.393777,1
hdr_02054.exr,0.164621,1
hdr_02055.exr,0.074154,1
hdr_02056.exr,0.058260,1
hdr_02057.exr,0.222223,1
hdr_02058.exr,0.155541,1
hdr_02059.exr,0.039224,1
hdr_02060.exr,0.103359,1
hdr_02061.exr,0.066592,1
hdr_02062.exr,0.192472,1
hdr_02063.exr,0.069853,1
hdr_02064.exr,0.134251,1
hdr_02065.exr,0.078466,1
hdr_02067.exr,0.116198,1
hdr_02068.exr,0.136145,1
hdr_02069.exr,0.078925,1
hdr_02070.exr,0.059853,1
hdr_02071.exr,0.213625,1
hdr_02072.exr,0.376166,1
hdr_02073.exr,0.137485,1
hdr_02074.exr,0.048889,1
hdr_02075.exr,0.277677,1
hdr_02076.exr,0.119041,1
hdr_02077.exr,0.127976,1
hdr_02078.exr,0.072724,1
hdr_02079.exr,0.079669,1
hdr_02081.exr,0.135337,1
hdr_02082.exr,0.050559,1
hdr_02083.exr,0.053961,1
hdr_02084.exr,0.099888,1
hdr_02085.exr,0.029579,1
hdr_02086.exr,0.120653,1
hdr_02087.exr,0.103700,1
hdr_02088.exr,0.067276,1
hdr_02089.exr,0.113680,1
hdr_02090.exr,0.080426,1
hdr_02091.exr,0.119861,1
hdr_02092.exr,0.085412,1
hdr_02093.exr,0.104365,1
hdr_02094.exr,0.123406,1
hdr_02095.exr,0.162421,1
hdr_02096.exr,0.097434,1
hdr_02097.exr,0.091855,1
hdr_02099.exr,0.079198,1
hdr_02100.exr,0.131333,1
hdr_02102.exr,0.237164,1
hdr_02103.exr,0.098218,1
hdr_02104.exr,0.116208,1
hdr_02106.exr,0.150760,1
hdr_02107.exr,0.136402,1
hdr_02108.exr,0.164219,1
hdr_02110.exr,0.142615,1
hdr_02112.exr,0.016615,1
hdr_02113.exr,0.090131,1
hdr_02115.exr,0.087497,1
hdr_02116.exr,0.183997,1
hdr_02117.exr,0.102758,1
hdr_02118.exr,0.046254,1
hdr_02119.exr,0.219841,1
hdr_02121.exr,0.104967,1
hdr_02123.exr,0.194482,1
hdr_02124.exr,0.284381,1
hdr_02125.exr,0.236905,1
hdr_02126.exr,0.142159,1
hdr_02127.exr,0.073072,1
hdr_02128.exr,0.136094,1
hdr_02129.exr,0.016630,1
hdr_02132.exr,0.110553,1
hdr_02135.exr,0.281948,1
hdr_02136.exr,0.183521,1
hdr_02137.exr,0.049639,1
hdr_02138.exr,0.152061,1
hdr_02139.exr,0.074455,1
hdr_02140.exr,-0.011606,1
hdr_02141.exr,0.989217,0
hdr_02142.exr,0.033986,1
hdr_02143.exr,0.144466,1
hdr_02145.exr,0.140020,1
hdr_02146.exr,0.113476,1
hdr_02147.exr,0.094157,1
hdr_02148.exr,0.099401,1
hdr_02149.exr,0.065848,1
hdr_02150.exr,0.065344,1
hdr_02151.exr,0.153604,1
hdr_02152.exr,0.081430,1
hdr_02153.exr,0.185355,1
hdr_02154.exr,0.102449,1
hdr_02155.exr,0.136497,1
hdr_02156.exr,0.152772,1
hdr_02157.exr,0.118742,1
hdr_02158.exr,0.070255,1
hdr_02159.exr,0.207670,1
hdr_02160.exr,0.893870,1
hdr_02161.exr,0.059746,1
hdr_02163.exr,0.076719,1
hdr_02164.exr,0.211390,1
hdr_02165.exr,0.167119,1
hdr_02166.exr,0.201739,1
hdr_02167.exr,0.188162,1
hdr_02168.exr,0.094949,1
hdr_02169.exr,0.347036,1
hdr_02170.exr,0.098797,1
hdr_02171.exr,0.171770,1
hdr_02173.exr,0.225353,1
hdr_02174.exr,0.099106,1
hdr_02175.exr,0.139212,1
hdr_02177.exr,0.130623,1
hdr_02178.exr,0.182346,1
hdr_02180.exr,0.101333,1
hdr_02181.exr,0.103052,1
hdr_02182.exr,0.077028,1
hdr_02183.exr,0.168153,1
hdr_02184.exr,0.127343,1
hdr_02185.exr,0.023428,1
hdr_02186.exr,0.075457,1
hdr_02187.exr,0.004404,1
hdr_02188.exr,0.138537,1
hdr_02189.exr,0.102151,1
hdr_02190.exr,0.536303,1
hdr_02191.exr,0.255802,1
hdr_02192.exr,0.171614,1
hdr_02193.exr,0.115792,1
hdr_02194.exr,0.086948,1
hdr_02195.exr,0.054523,1
hdr_02196.exr,0.088310,1
hdr_02197.exr,0.069989,1
hdr_02198.exr,0.083476,1
hdr_02199.exr,0.099935,1
hdr_02200.exr,0.063587,1
hdr_02201.exr,0.152330,1
hdr_02202.exr,0.161412,1
hdr_02203.exr,0.089176,1
hdr_02204.exr,0.105875,1
hdr_02205.exr,0.133197,1
hdr_02206.exr,0.228786,1
hdr_02207.exr,0.322975,1
hdr_02208.exr,0.453251,1
hdr_02209.exr,0.147806,1
hdr_02210.exr,0.108572,1
hdr_02211.exr,0.139382,1
hdr_02213.exr,0.114477,1
hdr_02214.exr,0.100700,1
hdr_02215.exr,0.096816,1
hdr_02217.exr,0.095767,1
hdr_02218.exr,0.046193,1
hdr_02219.exr,0.124924,1
hdr_02221.exr,0.067522,1
hdr_02222.exr,0.132432,1
hdr_02223.exr,0.103912,1
hdr_02224.exr,0.066031,1
hdr_02225.exr,0.046579,1
hdr_02226.exr,0.067086,1
hdr_02227.exr,0.123987,1
hdr_02228.exr,0.074455,1
hdr_02229.exr,0.056996,1
hdr_02230.exr,0.434991,1
hdr_02231.exr,0.118981,1
hdr_02232.exr,0.159638,1
hdr_02233.exr,0.136114,1
hdr_02234.exr,0.047784,1
hdr_02235.exr,0.075781,1
hdr_02236.exr,0.273169,1
hdr_02237.exr,0.275048,1
hdr_02238.exr,0.274945,1
hdr_02239.exr,0.236701,1
hdr_02240.exr,0.219774,1
hdr_02241.exr,0.117489,1
hdr_02242.exr,0.068096,1
hdr_02244.exr,0.174385,1
hdr_02246.exr,0.125567,1
hdr_02247.exr,0.120316,1
hdr_02248.exr,0.187610,1
hdr_02249.exr,0.149967,1
hdr_02250.exr,0.495773,1
hdr_02251.exr,0.147268,1
hdr_02252.exr,0.078857,1
hdr_02253.exr,0.203282,1
hdr_02254.exr,0.136949,1
hdr_02255.exr,0.084291,1
hdr_02256.exr,0.034129,1
hdr_02257.exr,0.139368,1
hdr_02259.exr,0.157704,1
hdr_02260.exr,0.112661,1
hdr_02261.exr,0.155760,1
hdr_02262.exr,0.074006,1
hdr_02263.exr,0.119187,1
hdr_02264.exr,0.094008,1
hdr_02265.exr,0.185759,1
hdr_02267.exr,0.120119,1
hdr_02268.exr,0.112635,1
hdr_02269.exr,0.204414,1
hdr_02270.exr,0.165463,1
hdr_02271.exr,0.121043,1
hdr_02273.exr,0.137745,1
hdr_02274.exr,0.193280,1
hdr_02275.exr,0.171943,1
hdr_02276.exr,0.067318,1
hdr_02277.exr,0.140125,1
hdr_02279.exr,0.176372,1
hdr_02280.exr,0.300641,1
hdr_02281.exr,0.123506,1
hdr_02282.exr,0.152012,1
hdr_02284.exr,0.175609,1
hdr_02285.exr,0.297851,1
hdr_02286.exr,0.114366,1
hdr_02288.exr,0.167555,1
hdr_02289.exr,0.165409,1
hdr_02290.exr,0.153879,1
hdr_02292.exr,0.120890,1
hdr_02294.exr,0.097086,1
hdr_02297.exr,0.242700,1
hdr_02298.exr,0.156345,1
hdr_02299.exr,0.188277,1
hdr_02300.exr,0.266917,1
hdr_02301.exr,0.127167,1
hdr_02302.exr,0.103716,1
hdr_02303.exr,0.124470,1
hdr_02305.exr,0.088053,1
hdr_02306.exr,0.170874,1
hdr_02307.exr,0.076489,1
hdr_02308.exr,0.143819,1
hdr_02309.exr,0.146121,1
hdr_02310.exr,0.099213,1
hdr_02311.exr,0.099531,1
hdr_02313.exr,0.064250,1
hdr_02314.exr,0.187183,1
hdr_02315.exr,0.026102,1
hdr_02316.exr,0.124329,1
hdr_02317.exr,0.215429,1
hdr_02318.exr,0.081775,1
hdr_02319.exr,0.014214,1
hdr_02320.exr,0.065623,1
hdr_02322.exr,0.270159,1
hdr_02323.exr,0.091105,1
hdr_02325.exr,0.209449,1
hdr_02326.exr,0.957164,0
hdr_02327.exr,0.134300,1
hdr_02328.exr,-0.001026,1
hdr_02330.exr,0.091904,1
hdr_02331.exr,0.128525,1
hdr_02332.exr,0.091842,1
hdr_02333.exr,0.132775,1
hdr_02334.exr,0.153020,1
hdr_02335.exr,0.101607,1
hdr_02336.exr,0.083738,1
hdr_02337.exr,0.087271,1
hdr_02338.exr,0.139259,1
hdr_02341.exr,0.186231,1
hdr_02342.exr,0.109871,1
hdr_02343.exr,0.213272,1
hdr_02344.exr,0.426576,1
hdr_02345.exr,0.080619,1
hdr_02346.exr,0.085238,1
hdr_02347.exr,0.139019,1
hdr_02348.exr,0.043760,1
hdr_02349.exr,0.125512,1
hdr_02352.exr,0.180787,1
hdr_02353.exr,0.119180,1
hdr_02354.exr,0.086086,1
hdr_02355.exr,0.028268,1
hdr_02356.exr,0.058525,1
hdr_02357.exr,0.088654,1
hdr_02358.exr,0.120756,1
hdr_02359.exr,0.161989,1
hdr_02360.exr,0.153854,1
hdr_02361.exr,0.118827,1
hdr_02362.exr,0.076328,1
hdr_02363.exr,0.138014,1
hdr_02364.exr,0.144867,1
hdr_02365.exr,0.104273,1
hdr_02366.exr,0.074944,1
hdr_02367.exr,0.080737,1
hdr_02369.exr,0.118849,1
hdr_02370.exr,0.158570,1
hdr_02371.exr,0.103140,1
hdr_02372.exr,0.092872,1
hdr_02373.exr,0.116961,1
hdr_02374.exr,0.988440,0
hdr_02375.exr,0.122991,1
hdr_02376.exr,0.081646,1
hdr_02377.exr,0.063857,1
hdr_02378.exr,0.204329,1
hdr_02379.exr,0.058488,1
hdr_02380.exr,0.146845,1
hdr_02381.exr,0.222309,1
hdr_02382.exr,0.073350,1
hdr_02383.exr,0.101005,1
hdr_02384.exr,0.188560,1
hdr_02385.exr,0.100969,1
hdr_02386.exr,0.283981,1
hdr_02387.exr,0.102723,1
hdr_02389.exr,0.121710,1
hdr_02390.exr,0.026522,1
hdr_02391.exr,0.106662,1
hdr_02392.exr,0.091433,1
hdr_02393.exr,0.135114,1
hdr_02394.exr,0.203871,1
hdr_02395.exr,0.099911,1
hdr_02396.exr,0.069284,1
hdr_02397.exr,0.174095,1
hdr_02398.exr,0.210147,1
hdr_02399.exr,0.127041,1
hdr_02400.exr,0.144421,1
hdr_02402.exr,0.206782,1
hdr_02403.exr,0.128724,1
hdr_02404.exr,0.155303,1
hdr_02405.exr,0.121862,1
hdr_02406.exr,0.156550,1
hdr_02407.exr,0.247530,1
hdr_02408.exr,0.233551,1
hdr_02409.exr,0.126142,1
hdr_02410.exr,0.167431,1
hdr_02411.exr,0.102520,1
hdr_02412.exr,0.089268,1
hdr_02413.exr,0.109218,1
hdr_02414.exr,0.116046,1
hdr_02415.exr,0.080428,1
hdr_02416.exr,0.148473,1
hdr_02417.exr,0.056764,1
hdr_02419.exr,0.098231,1
hdr_02421.exr,0.068233,1
hdr_02422.exr,0.099129,1
hdr_02423.exr,0.130055,1
hdr_02426.exr,0.090001,1
hdr_02428.exr,0.141600,1
hdr_02429.exr,0.162472,1
hdr_02430.exr,0.102975,1
hdr_02431.exr,0.112909,1
hdr_02433.exr,0.109227,1
hdr_02434.exr,0.056353,1
hdr_02436.exr,0.899425,1
hdr_02437.exr,0.942824,0
hdr_02438.exr,0.086541,1
hdr_02439.exr,0.047865,1
hdr_02440.exr,0.069623,1
hdr_02442.exr,0.183711,1
hdr_02444.exr,0.089061,1
hdr_02445.exr,0.212924,1
hdr_02447.exr,0.134270,1
hdr_02448.exr,0.175360,1
hdr_02449.exr,0.131894,1
hdr_02450.exr,0.088168,1
hdr_02453.exr,0.091739,1
hdr_02454.exr,0.122140,1
hdr_02455.exr,0.145700,1
hdr_02456.exr,0.116240,1
hdr_02457.exr,0.064802,1
hdr_02459.exr,0.087826,1
hdr_02460.exr,0.096416,1
hdr_02461.exr,0.102473,1
hdr_02462.exr,0.056355,1
hdr_02463.exr,0.025813,1
hdr_02466.exr,0.113435,1
hdr_02468.exr,0.081003,1
hdr_02470.exr,0.128550,1
hdr_02471.exr,0.045193,1
hdr_02472.exr,0.186271,1
hdr_02473.exr,0.195596,1
hdr_02474.exr,0.159167,1
hdr_02475.exr,0.372436,1
hdr_02477.exr,0.170711,1
hdr_02479.exr,0.097580,1
hdr_02480.exr,0.068042,1
hdr_02481.exr,0.105339,1
hdr_02482.exr,0.081080,1
hdr_02483.exr,0.057600,1
hdr_02484.exr,0.100176,1
hdr_02487.exr,0.096742,1
hdr_02488.exr,0.127667,1
hdr_02489.exr,0.076674,1
hdr_02490.exr,0.212331,1
hdr_02491.exr,0.104836,1
hdr_02492.exr,0.088914,1
hdr_02494.exr,0.077842,1
hdr_02495.exr,0.112029,1
hdr_02496.exr,0.117700,1
hdr_02497.exr,0.110939,1
hdr_02498.exr,0.050706,1
hdr_02499.exr,0.119932,1
hdr_02500.exr,0.108683,1
hdr_02501.exr,0.300112,1
hdr_02502.exr,0.290878,1
hdr_02503.exr,0.216311,1
hdr_02504.exr,0.189671,1
hdr_02505.exr,0.152161,1
hdr_02509.exr,0.082544,1
hdr_02510.exr,0.051793,1
hdr_02511.exr,0.114540,1
hdr_02512.exr,0.195617,1
hdr_02513.exr,0.156449,1
hdr_02514.exr,0.092614,1
hdr_02515.exr,0.174646,1
hdr_02516.exr,0.320676,1
hdr_02517.exr,0.072516,1
hdr_02518.exr,0.143942,1
hdr_02519.exr,0.091515,1
hdr_02520.exr,0.072716,1
hdr_02521.exr,0.163106,1
hdr_02523.exr,0.109958,1
hdr_02524.exr,0.101311,1
hdr_02525.exr,0.093358,1
hdr_02526.exr,0.192440,1
hdr_02527.exr,0.198269,1
hdr_02528.exr,0.173598,1
hdr_02529.exr,0.122388,1
hdr_02530.exr,0.115255,1
hdr_02531.exr,0.266328,1
hdr_02532.exr,0.255901,1
hdr_02533.exr,0.111672,1
hdr_02534.exr,0.149482,1
hdr_02535.exr,0.131894,1
hdr_02536.exr,0.168561,1
hdr_02537.exr,0.221622,1
hdr_02538.exr,0.183309,1
hdr_02539.exr,0.074444,1
hdr_02540.exr,0.063045,1
hdr_02542.exr,0.072218,1
hdr_02545.exr,0.066936,1
hdr_02546.exr,0.115673,1
hdr_02547.exr,0.195836,1
hdr_02548.exr,0.291779,1
hdr_02549.exr,0.136669,1
hdr_02551.exr,0.143688,1
hdr_02552.exr,0.114265,1
hdr_02553.exr,0.071405,1
hdr_02554.exr,0.112486,1
hdr_02555.exr,0.121456,1
hdr_02556.exr,0.058545,1
hdr_02557.exr,0.058155,1
hdr_02558.exr,0.072968,1
hdr_02559.exr,0.150953,1
hdr_02560.exr,0.373807,1
hdr_02561.exr,0.147321,1
hdr_02562.exr,0.093335,1
hdr_02563.exr,0.099567,1
hdr_02564.exr,0.159789,1
hdr_02565.exr,0.365827,1
hdr_02566.exr,0.425811,1
hdr_02567.exr,0.122420,1
hdr_02568.exr,0.196647,1
hdr_02569.exr,0.414817,1
hdr_02570.exr,0.104995,1
hdr_02571.exr,0.209473,1
hdr_02572.exr,0.272702,1
hdr_02573.exr,0.015369,1
hdr_02574.exr,0.054136,1
hdr_02576.exr,0.287346,1
hdr_02577.exr,0.132653,1
hdr_02578.exr,0.114110,1
hdr_02579.exr,0.146478,1
hdr_02581.exr,0.110628,1
hdr_02582.exr,0.234309,1
hdr_02584.exr,0.114552,1
hdr_02585.exr,0.112931,1
hdr_02587.exr,0.117134,1
hdr_02588.exr,0.115845,1
hdr_02589.exr,0.115498,1
hdr_02590.exr,0.154204,1
hdr_02591.exr,0.145536,1
hdr_02592.exr,0.241939,1
hdr_02593.exr,0.085844,1
hdr_02594.exr,0.094739,1
hdr_02595.exr,0.071333,1
hdr_02596.exr,0.056414,1
hdr_02598.exr,0.121257,1
hdr_02599.exr,0.103188,1
hdr_02600.exr,0.055914,1
hdr_02601.exr,0.098491,1
hdr_02602.exr,0.110464,1
hdr_02603.exr,0.097527,1
hdr_02604.exr,0.174755,1
hdr_02606.exr,0.049955,1
hdr_02607.exr,0.108550,1
hdr_02608.exr,0.028636,1
hdr_02610.exr,0.085930,1
hdr_02611.exr,0.109020,1
hdr_02612.exr,0.043691,1
hdr_02613.exr,0.040639,1
hdr_02614.exr,0.140065,1
hdr_02615.exr,0.095161,1
hdr_02617.exr,0.342274,1
hdr_02618.exr,0.099279,1
hdr_02619.exr,0.149337,1
hdr_02621.exr,0.093605,1
hdr_02622.exr,0.057367,1
hdr_02623.exr,0.197517,1
hdr_02624.exr,0.232491,1
hdr_02625.exr,0.125081,1
hdr_02626.exr,0.105427,1
hdr_02627.exr,0.118494,1
hdr_02628.exr,0.172264,1
hdr_02629.exr,0.110380,1
hdr_02631.exr,0.119048,1
hdr_02632.exr,0.102274,1
hdr_02633.exr,0.044852,1
hdr_02635.exr,0.082359,1
hdr_02636.exr,0.118926,1
hdr_02638.exr,0.281943,1
