stem,split,w,h,coco_w,coco_h,dim_match,channels,dtype,filesize_mb,vmin,vmax,mean,logmean,p0.1,p1,p5,p25,p50,p75,p95,p99,p99.9,p99.99,frac_zero,frac_neg,frac_nonfinite,frac_at_ceil,frac_ge_254,frac_lt_1,frac_lt_0p01,dr_decades,mean_R,mean_G,mean_B,min_nonzero,pop,res,whiteLuminance,LUMINANCE,FILE_NAME,source
hdr_01709,test,1920,1080,1920,1080,1,3,float32,6.02,0.0,65504.0,1236.7972412109375,30.361129760742188,0.0,0.0,1.267578125,3.48828125,8.6328125,211.0,9640.0,18832.0,21824.0,45536.0,0.0287422839506172,0.0,0.0,0.2376994920267489,0.2380544302983539,0.0342102301954732,0.0287422839506172,4.4466875303022055,1396.9517822265625,1116.899169921875,1196.5406494140625,0.1676025390625,B: max=65504 (fp16 ceiling),1920x1080,22.63220596313477,ABSOLUTE,000420.exr,S3: whiteLuminance != 1.0
hdr_01710,train,1920,1080,1920,1080,1,3,float32,6.85,-4.7421875,65504.0,104.9376983642578,4.868573188781738,-0.68017578125,-0.273681640625,0.0,0.884765625,3.32421875,12.8515625,143.5,2468.0,13328.0,33312.0,0.0287422839506172,0.0359754372427983,0.0,0.0372019675925925,0.0372744663065843,0.2693179333847736,0.0667068544238683,6.518819238315207,113.12599182128906,107.2205810546875,94.4668426513672,0.0007271766662597,B: max=65504 (fp16 ceiling),1920x1080,17.203140258789062,ABSOLUTE,000421.exr,S3: whiteLuminance != 1.0
hdr_01711,train,1920,1080,1920,1080,1,3,float32,4.73,0.0,65504.0,510.9005737304688,157.76885986328125,0.0,0.0,13.4296875,52.875,146.5,380.75,1355.0,5676.0,47840.0,53568.0,0.0287422839506172,0.0,0.0,0.3511379565329218,0.3527504501028806,0.0287422839506172,0.0287422839506172,3.74838097867852,535.027587890625,524.9656372070312,472.7080993652344,5.953125,B: max=65504 (fp16 ceiling),1920x1080,23.33827209472656,ABSOLUTE,000422.exr,S3: whiteLuminance != 1.0
hdr_01712,train,1920,1080,1920,1080,1,3,float32,7.06,-1.2685546875,65504.0,43.34400177001953,1.254734754562378,-0.338623046875,-0.1151123046875,0.0,0.484130859375,1.005859375,2.099609375,12.34375,125.5,11920.0,52541.44319999218,0.0287422839506172,0.024458108281893,0.0,0.0070060120884773,0.0070076195987654,0.4973413387345679,0.0554034850823045,6.574431935177522,81.9592514038086,32.12553024291992,15.9472074508667,0.0005717277526855,B: max=65504 (fp16 ceiling),1920x1080,21.86888885498047,ABSOLUTE,000423.exr,S3: whiteLuminance != 1.0
hdr_01713,train,1920,1080,1920,1080,1,3,float32,6.02,-0.1771240234375,65504.0,1585.8544921875,38.18707656860352,0.0,0.0,1.4541015625,4.33203125,10.1640625,286.75,13960.0,21232.0,24304.0,50589.44319999218,0.0287422839506172,1.6075102880658437e-07,0.0,0.2567986432613168,0.257104391718107,0.0308426568930041,0.028742444701646,4.430540813382263,1762.71337890625,1441.8548583984375,1552.99609375,0.0631103515625,B: max=65504 (fp16 ceiling),1920x1080,20.475849151611328,ABSOLUTE,000424.exr,S3: whiteLuminance != 1.0
hdr_01714,train,1920,1080,1920,1080,1,3,float32,6.19,-0.20556640625,65504.0,933.4439697265624,16.645158767700195,0.0,0.0,0.62109375,1.72265625,5.41015625,77.5,8140.0,15040.0,17168.0,41056.0,0.0287422839506172,9.162808641975309e-06,0.0,0.1982513503086419,0.198516428755144,0.1337805426954732,0.0287528935185185,4.755764492892427,1032.5609130859375,852.4818725585938,915.2891845703124,0.0004849433898925,B: max=65504 (fp16 ceiling),1920x1080,25.799943923950195,ABSOLUTE,000425.exr,S3: whiteLuminance != 1.0
hdr_01715,train,1920,1080,1920,1080,1,3,float32,6.7,-47.625,65504.0,11.554348945617676,5.165667533874512,-0.73876953125,-0.0479736328125,0.204833984375,2.126953125,5.0703125,12.578125,39.15625,90.8125,249.0,1013.600499998778,0.0287422839506172,0.0116092785493827,0.0,0.0009336419753086,0.0009453768004115,0.1181868891460905,0.0408947402263374,4.035720297132527,5.235093116760254,9.710296630859377,19.71761512756348,0.0013074874877929,B: max=65504 (fp16 ceiling),1920x1080,9.216992378234863,ABSOLUTE,000426.exr,S3: whiteLuminance != 1.0
hdr_01716,train,1920,1080,1920,1080,1,3,float32,6.05,-0.0268707275390625,65504.0,1401.3387451171875,29.62559700012207,0.0,0.0,1.1982421875,3.51171875,7.2890625,184.5,12032.0,19824.0,23168.0,33459.2159999609,0.0287422839506172,1.6075102880658437e-07,0.0,0.2337345679012345,0.2340070408950617,0.0385985725308642,0.028742444701646,4.551062667240316,1555.25927734375,1273.7069091796875,1375.0498046875,0.06854248046875,B: max=65504 (fp16 ceiling),1920x1080,21.754398345947266,ABSOLUTE,000427.exr,S3: whiteLuminance != 1.0
hdr_01718,train,1920,1080,1920,1080,1,3,float32,6.94,-21.859375,65504.0,73.51780700683594,5.1686787605285645,-0.1851806640625,0.0,0.32861328125,1.255859375,2.70703125,12.3984375,158.25,1248.0,9696.0,34003.2159999609,0.0287422839506172,0.0034710969650205,0.0,0.0326152584876543,0.0327570408950617,0.1828026941872428,0.0324614197530864,5.393815885407,79.0850601196289,71.29602813720703,70.1722412109375,0.000486135482788,B: max=65504 (fp16 ceiling),1920x1080,25.7236270904541,ABSOLUTE,000429.exr,S3: whiteLuminance != 1.0
hdr_01719,train,1920,1080,1920,1080,1,3,float32,8.16,-14.1796875,65504.0,5.103896141052246,2.3497798442840576,-0.06988525390625,0.0,0.26220703125,1.1865234375,2.56640625,5.73046875,15.2421875,31.71875,103.1875,504.25,0.0287422839506172,0.0022553369341563,0.0,0.0002498070987654,0.0002520576131687,0.2058304398148148,0.0312570730452674,3.492049145810812,3.286550760269165,4.604361534118652,7.420786380767822,2.062320709228516e-05,B: max=65504 (fp16 ceiling),1920x1080,21.143747329711918,ABSOLUTE,000430.exr,S3: whiteLuminance != 1.0
hdr_01720,train,1920,1080,1920,1080,1,3,float32,6.05,0.0,65504.0,1170.511962890625,27.802202224731445,0.0,0.0,1.4140625,3.494140625,8.1015625,169.125,9320.0,19904.0,23536.0,33562.88639998436,0.0287422839506172,0.0,0.0,0.2262601273148148,0.2265825938786008,0.0322789673353909,0.0287422839506172,4.457494894247777,1334.8343505859375,1051.322021484375,1125.38037109375,0.03582763671875,B: max=65504 (fp16 ceiling),1920x1080,20.97199821472168,ABSOLUTE,000431.exr,S3: whiteLuminance != 1.0
hdr_01722,train,1920,1080,1920,1080,1,3,float32,5.3,-33.78125,65504.0,23.59960174560547,17.4241886138916,0.0,0.0,3.755859375,8.546875,14.71875,28.21875,57.6875,148.5,396.0,2156.0,0.0287422839506172,9.162808641975309e-06,0.0,0.0027419302983539,0.0027777777777777,0.0288242669753086,0.0287514467592592,2.347446769928345,26.316038131713867,24.37952423095703,20.10321807861328,0.0143356323242187,B: max=65504 (fp16 ceiling),1920x1080,14.751009941101074,ABSOLUTE,000433.exr,S3: whiteLuminance != 1.0
hdr_01725,test,1920,1080,1920,1080,1,3,float32,6.38,-0.53271484375,65504.0,168.79034423828125,6.732335090637207,0.0,0.0,0.498291015625,1.5576171875,3.306640625,12.1171875,591.0,4184.0,12952.0,21086.72159999609,0.0287422839506172,0.0007431520061728,0.0,0.0780650398662551,0.0781876929012345,0.1192555619855967,0.0295815650720164,5.193857005096572,186.1884307861328,170.71841430664062,149.4638671875,0.0005178451538085,B: max=65504 (fp16 ceiling),1920x1080,24.158830642700195,ABSOLUTE,000436.exr,S3: whiteLuminance != 1.0
hdr_01727,train,1920,1080,1920,1080,1,3,float32,6.96,-20.625,65504.0,75.84452819824219,5.419625759124756,-0.1678466796875,0.0,0.36474609375,1.3134765625,2.837890625,12.9140625,164.0,1279.0,9728.0,40608.0,0.0287422839506172,0.0029139338991769,0.0,0.0337824717078189,0.0337927597736625,0.1704536394032921,0.031845904063786,5.321915723025591,80.71669006347656,73.91902923583984,72.89778137207031,0.0005011558532714,B: max=65504 (fp16 ceiling),1920x1080,24.807653427124023,ABSOLUTE,000438.exr,S3: whiteLuminance != 1.0
hdr_01728,train,1920,1080,1920,1080,1,3,float32,4.41,0.0,65504.0,153.87596130371094,85.31343841552734,0.0,0.0,15.6953125,34.9375,75.9375,171.125,469.5,867.5,2430.0,47168.0,0.0287422839506172,0.0,0.0,0.1587172067901234,0.1598186728395061,0.0287422839506172,0.0287422839506172,2.415448337962024,124.29296112060548,155.72293090820312,181.6117248535156,6.00390625,B: max=65504 (fp16 ceiling),1920x1080,23.56726455688477,ABSOLUTE,000439.exr,S3: whiteLuminance != 1.0
hdr_01729,train,1920,1080,1920,1080,1,3,float32,6.45,-2.015625,65504.0,70.21814727783203,6.646296501159668,-0.2406005859375,0.0,0.294677734375,1.65625,5.48046875,19.828125,97.625,741.0,7140.804000001401,57213.44319999218,0.0287422839506172,0.004381590792181,0.0,0.023814782664609,0.023898694701646,0.1494359246399177,0.0334728652263374,5.343145264071031,90.6498031616211,50.79642868041992,69.20804595947266,0.000582218170166,B: max=65504 (fp16 ceiling),1920x1080,21.449071884155277,ABSOLUTE,000440.exr,S3: whiteLuminance != 1.0
hdr_01730,train,1920,1080,1920,1080,1,3,float32,7.07,-2.005859375,65504.0,34.953956604003906,5.328742980957031,-0.59033203125,-0.218505859375,0.0,1.11328125,4.109375,15.8515625,69.0625,321.0,3148.0,37245.44319999218,0.0287422839506172,0.0283683770576131,0.0,0.0121553497942386,0.0122093621399176,0.231698816872428,0.0587371399176954,5.641955026547451,52.28115081787109,25.85320472717285,26.72744369506836,0.0005784034729003,B: max=65504 (fp16 ceiling),1920x1080,21.544492721557617,ABSOLUTE,000441.exr,S3: whiteLuminance != 1.0
hdr_01731,train,1920,1080,1920,1080,1,3,float32,6.02,0.0,65504.0,1516.7396240234375,35.54695510864258,0.0,0.0,1.3828125,4.25,9.0,258.0,13360.0,21056.0,24288.0,51485.44319999218,0.0287422839506172,0.0,0.0,0.2508810763888889,0.2512381044238683,0.0321759259259259,0.0287422839506172,4.466272785140905,1681.7857666015625,1381.8251953125,1486.60791015625,0.12298583984375,B: max=65504 (fp16 ceiling),1920x1080,20.66667938232422,ABSOLUTE,000442.exr,S3: whiteLuminance != 1.0
hdr_01732,train,1920,1080,1920,1080,1,3,float32,6.35,-19.953125,65504.0,60.12337875366211,26.68058013916016,-1.5673828125,-1.5078125,-0.744140625,1.1181640625,18.5,48.0625,135.875,322.25,4588.0,40765.44319999218,0.0287422839506172,0.1137186535493827,0.0,0.0132719264403292,0.0133650012860082,0.2415088091563786,0.1436011445473251,5.777183394432642,8.64033031463623,72.70085144042969,99.0289535522461,0.0003540515899658,B: max=65504 (fp16 ceiling),1920x1080,27.574647903442383,ABSOLUTE,000443.exr,S3: whiteLuminance != 1.0
hdr_01733,train,1920,1080,1920,1080,1,3,float32,6.29,-11.0078125,65504.0,163.4404754638672,80.54940795898438,-0.0332469787597656,0.0,5.20703125,20.296875,46.59375,117.75,413.5,1625.0,14800.0,43488.0,0.0287422839506172,0.0010026041666666,0.0,0.0973765432098765,0.0979251864711934,0.0298316936728395,0.0297453703703703,3.862080946860252,103.65440368652344,247.7122802734375,138.95498657226562,0.0011768341064453,B: max=65504 (fp16 ceiling),1920x1080,29.8836669921875,ABSOLUTE,000444.exr,S3: whiteLuminance != 1.0
hdr_01734,train,1920,1080,1920,1080,1,3,float32,3.84,-17.234375,65504.0,770.1162109375,441.7088928222656,0.0,0.0,88.0625,216.125,400.0,806.5,2384.0,4688.0,41120.0,46944.0,0.0287422839506172,4.822530864197531e-07,0.0,0.6862821502057613,0.6883283500514403,0.0287429269547325,0.0287427662037037,2.98886931581212,443.3448181152344,699.2927856445312,1167.711181640625,0.56787109375,B: max=65504 (fp16 ceiling),1920x1080,26.90673828125,ABSOLUTE,000445.exr,S3: whiteLuminance != 1.0
hdr_01736,train,1920,1080,1920,1080,1,3,float32,6.21,-0.32373046875,65504.0,876.9104614257812,12.776756286621094,0.0,0.0,0.55078125,1.654296875,3.59375,51.34375,6548.0,17120.0,20128.0,28128.0,0.0287422839506172,2.2022890946502057e-05,0.0,0.1835034079218107,0.1837413194444444,0.1579316165123457,0.0287691293724279,4.917901233309251,971.9717407226562,798.793212890625,859.966552734375,0.0005135536193847,B: max=65504 (fp16 ceiling),1920x1080,24.368741989135746,ABSOLUTE,000447.exr,S3: whiteLuminance != 1.0
hdr_01737,train,1920,1080,1920,1080,1,3,float32,5.09,-20.84375,65504.0,131.69387817382812,64.36544799804688,0.0,0.0,3.41796875,17.1875,41.90625,103.0625,358.75,1289.0,7348.804000001401,42656.0,0.028742444701646,0.0006455761316872,0.0,0.0809350887345679,0.0815835583847736,0.0296170910493827,0.0293893068415637,3.7125320038305554,86.10930633544922,171.85260009765625,137.11978149414062,0.0003848075866699,B: max=65504 (fp16 ceiling),1920x1080,29.17760467529297,ABSOLUTE,000448.exr,S3: whiteLuminance != 1.0
hdr_01738,train,1920,1080,1920,1080,1,3,float32,6.02,-0.03424072265625,65504.0,707.915283203125,18.08112144470215,0.0,0.0,0.998046875,2.857421875,6.640625,59.875,4328.0,15608.0,20192.0,23342.72159999609,0.0287422839506172,4.822530864197531e-07,0.0,0.1798056520061728,0.1801432291666666,0.0501059349279835,0.0287427662037037,4.568845095266274,805.5187377929688,639.2841186523438,678.943603515625,0.0117263793945312,B: max=65504 (fp16 ceiling),1920x1080,22.88028907775879,ABSOLUTE,000449.exr,S3: whiteLuminance != 1.0
hdr_01739,train,1920,1080,1920,1080,1,3,float32,5.7,0.0,65504.0,212.8380889892578,60.88860321044922,0.0,0.0,4.0234375,14.21875,50.71875,163.0,1101.0,1684.0,2916.0,33304.32959997654,0.0287422839506172,0.0,0.0,0.1999440586419753,0.1999447016460905,0.0287422839506172,0.0287422839506172,3.094153012955047,227.12998962402344,220.99591064453125,190.38848876953125,1.091796875,B: max=65504 (fp16 ceiling),1920x1080,22.38413429260254,ABSOLUTE,000450.exr,S3: whiteLuminance != 1.0
hdr_01740,train,1920,1080,1920,1080,1,3,float32,5.4,0.0,65504.0,128.0061492919922,39.086063385009766,0.0,0.0,1.865234375,9.59375,28.4375,90.8125,684.5,1256.0,2536.0,27338.88639998436,0.0440779320987654,0.0,0.0,0.1114946630658436,0.1122640174897119,0.0444675925925925,0.0440779320987654,3.321728561165408,137.673095703125,133.95533752441406,112.38980102539062,0.043701171875,B: max=65504 (fp16 ceiling),1920x1080,23.05203628540039,ABSOLUTE,000451.exr,S3: whiteLuminance != 1.0
hdr_01741,train,1920,1080,1920,1080,1,3,float32,5.12,-22.984375,65504.0,23.98515892028809,17.57274627685547,0.0,0.0,3.794921875,8.5546875,14.9375,26.78125,62.9375,134.25,505.5,1820.8401999995112,0.0287422839506172,4.838605967078189e-05,0.0,0.0038131751543209,0.0038458076131687,0.0288374485596707,0.0287909915123456,2.413643051696129,26.265520095825195,24.55117988586425,21.138830184936523,0.0006170272827148,B: max=65504 (fp16 ceiling),1920x1080,19.97970199584961,ABSOLUTE,000452.exr,S3: whiteLuminance != 1.0
hdr_01742,train,1920,1080,1920,1080,1,3,float32,6.6,-0.385986328125,65504.0,236.8267517089844,6.704469680786133,0.0,0.0,0.6337890625,1.8916015625,4.1953125,9.46875,619.0,6288.0,20544.0,25744.0,0.0287422839506172,8.600180041152263e-05,0.0,0.0626707175925925,0.0627436985596707,0.1086154513888889,0.0288443608539094,4.99741799191158,272.5172424316406,215.23095703125,222.73171997070312,0.0005402565002441,B: max=65504 (fp16 ceiling),1920x1080,23.16653060913086,ABSOLUTE,000453.exr,S3: whiteLuminance != 1.0
hdr_01743,train,1920,1080,1920,1080,1,3,float32,6.59,-19.59375,65504.0,46.9786262512207,24.651241302490234,-16.0,0.0,2.365234375,10.8984375,23.734375,52.46875,139.25,339.25,1508.0,4082.0,0.0287422839506172,0.0051660558127572,0.0,0.0153560635288065,0.0155153677983539,0.0380004179526749,0.033976015946502,3.674153545513281,28.204328536987305,49.95059585571289,62.78092193603516,0.0049095153808593,B: max=65504 (fp16 ceiling),1920x1080,2.5308566093444824,ABSOLUTE,000454.exr,S3: whiteLuminance != 1.0
hdr_01744,train,1920,1080,1920,1080,1,3,float32,5.95,-20.25,65504.0,82.99833679199219,25.04084014892578,0.0,0.0,1.341796875,9.1953125,22.0,45.25,133.25,1115.0,8116.0,36800.0,0.0287422839506172,4.93505658436214e-05,0.0,0.0285190007716049,0.0286355452674897,0.0417174639917695,0.0287953317901234,4.302117460114828,96.54850006103516,76.44000244140625,76.00650024414062,0.0004372596740722,B: max=65504 (fp16 ceiling),1920x1080,28.624208450317383,ABSOLUTE,000455.exr,S3: whiteLuminance != 1.0
hdr_01745,test,1920,1080,1920,1080,1,3,float32,5.66,-0.2298583984375,65504.0,67.77017211914062,14.620135307312012,0.0,0.0,1.9638671875,4.8125,8.921875,21.28125,293.5,858.0,2900.0,22332.16479998827,0.0287422839506172,4.822530864197531e-07,0.0,0.0617462384259259,0.0621365419238683,0.0297741448045267,0.0287427662037037,3.46859163125911,67.61538696289062,71.68866729736328,64.00654602050781,0.048797607421875,B: max=65504 (fp16 ceiling),1920x1080,23.567258834838867,ABSOLUTE,000456.exr,S3: whiteLuminance != 1.0
hdr_01746,train,1920,1080,1920,1080,1,3,float32,5.19,-20.578125,65504.0,128.96719360351562,63.99151611328125,-0.68173876953125,0.0,2.24609375,16.515625,41.625,106.6875,326.75,1207.0,8036.804000001401,43008.0,0.0287422839506172,0.0011628729423868,0.0,0.072217399691358,0.0728480259773662,0.0317878729423868,0.029908532664609,3.989362871570684,84.53597259521484,160.22158813476562,142.1443328857422,0.0002977848052978,B: max=65504 (fp16 ceiling),1920x1080,29.52109718322754,ABSOLUTE,000457.exr,S3: whiteLuminance != 1.0
hdr_01747,train,1920,1080,1920,1080,1,3,float32,4.99,0.0,65504.0,317.6752014160156,82.6924819946289,0.0,0.0,6.1875,14.0,63.90625,411.25,1076.0,1933.0,13833.6080000028,58141.44319999218,0.0287422839506172,0.0,0.0,0.3317004243827161,0.3317005851337448,0.0287422839506172,0.0287422839506172,3.5796016781734483,324.2580261230469,332.2422790527344,296.5255126953125,1.650390625,B: max=65504 (fp16 ceiling),1920x1080,20.552169799804688,ABSOLUTE,000458.exr,S3: whiteLuminance != 1.0
hdr_01748,train,1920,1080,1920,1080,1,3,float32,6.98,-21.703125,65504.0,73.53341674804688,5.30364465713501,-0.21875,0.0,0.324951171875,1.2744140625,2.755859375,12.7265625,161.375,1221.0,9521.6080000028,36624.65919995308,0.0287422839506172,0.0039626736111111,0.0,0.0330402842078189,0.033179012345679,0.1786749292695473,0.032956211419753,5.405778851510164,79.74559020996094,71.5748062133789,69.27977752685547,0.000490665435791,B: max=65504 (fp16 ceiling),1920x1080,25.418306350708008,ABSOLUTE,000459.exr,S3: whiteLuminance != 1.0
hdr_01750,train,1920,1080,1920,1080,1,3,float32,6.95,-23.34375,65504.0,73.98909759521484,5.459958553314209,-0.1785888671875,0.0,0.352783203125,1.33203125,2.86328125,12.78125,160.375,1151.0,9800.0,41784.32959997654,0.0287422839506172,0.0031275720164609,0.0,0.0322493891460905,0.0324054783950617,0.1682277199074074,0.0320870306069958,5.335242109709204,78.14411163330078,73.82878112792969,69.99446868896484,0.0005164146423339,B: max=65504 (fp16 ceiling),1920x1080,24.12067222595215,ABSOLUTE,000461.exr,S3: whiteLuminance != 1.0
hdr_01751,test,1920,1080,1920,1080,1,3,float32,6.04,-0.4931640625,65504.0,472.2848510742188,10.352776527404783,0.0,0.0,0.403076171875,1.6240234375,5.765625,21.0625,1584.0,12904.0,20064.0,47328.0,0.0287422839506172,0.0005108667695473,0.0,0.1282101980452674,0.1283966692386831,0.1606127829218107,0.0293131108539094,5.357872198062949,530.9078369140625,427.43701171875,458.5094909667969,0.0006103515625,B: max=65504 (fp16 ceiling),1920x1080,20.494922637939453,ABSOLUTE,000462.exr,S3: whiteLuminance != 1.0
hdr_01752,train,1920,1080,1920,1080,1,3,float32,7.54,-2.171875,65504.0,60.8901596069336,0.8240998387336731,-0.60791015625,-0.40625,-0.2021484375,0.1048583984375,0.52734375,1.4775390625,7.7734375,73.4375,19552.0,60285.44319999218,0.0287422839506172,0.1492208397633745,0.0,0.0056737075617283,0.0056745113168724,0.6557675861625515,0.1844441229423868,7.4925763019597,129.59532165527344,41.17148208618164,11.903447151184082,0.0006275177001953,B: max=65504 (fp16 ceiling),1920x1080,19.903364181518555,ABSOLUTE,000463.exr,S3: whiteLuminance != 1.0
hdr_01753,train,1920,1080,1920,1080,1,3,float32,6.59,-0.360107421875,65504.0,240.0413513183593,7.101182460784912,0.0,0.0,0.662109375,1.9970703125,4.33203125,9.90625,743.0,6088.0,20304.0,25806.72159999609,0.0287422839506172,7.555298353909465e-05,0.0,0.0677411265432098,0.0678311471193415,0.099663387345679,0.028828928755144,4.950292712237679,278.6040344238281,217.8879852294922,223.6317596435547,0.0005397796630859,B: max=65504 (fp16 ceiling),1920x1080,23.166526794433597,ABSOLUTE,000464.exr,S3: whiteLuminance != 1.0
hdr_01754,train,1920,1080,1920,1080,1,3,float32,6.83,-1.09765625,65504.0,45.30126190185547,7.7953200340271,-0.29833984375,0.0,0.28857421875,2.27734375,9.5,25.125,44.21875,262.0,6248.0,43064.32959997654,0.0287422839506172,0.0059603266460905,0.0,0.0101458011831275,0.0101509452160493,0.1164089827674897,0.0350596386316872,5.321296392110189,77.81970977783203,33.57252502441406,24.51140022277832,0.0004165172576904,B: max=65504 (fp16 ceiling),1920x1080,29.97909164428711,ABSOLUTE,000465.exr,S3: whiteLuminance != 1.0
hdr_01755,test,1920,1080,1920,1080,1,3,float32,4.31,0.0,65504.0,150.2452850341797,83.59174346923828,0.0,0.0,15.1796875,34.40625,74.875,167.25,458.5,822.0,2428.0,45344.0,0.0287422839506172,0.0,0.0,0.1555504115226337,0.1555510545267489,0.0287422839506172,0.0287422839506172,2.439380208567669,120.54362487792967,151.8151092529297,178.3771514892578,5.4140625,B: max=65504 (fp16 ceiling),1920x1080,24.78856658935547,ABSOLUTE,000466.exr,S3: whiteLuminance != 1.0
hdr_01756,train,1920,1080,1920,1080,1,3,float32,6.46,-1.08203125,65504.0,56.02920150756836,10.396401405334473,-0.24560546875,0.0,0.1693115234375,1.4970703125,5.77734375,38.8125,272.0,569.5,1763.0,11431.360799998043,0.0287422839506172,0.0082463670267489,0.0,0.0560506687242798,0.0565996334876543,0.1786178626543209,0.0376803626543209,5.041129526894779,86.72372436523438,53.74952697753906,27.61441802978516,0.0005660057067871,B: max=65504 (fp16 ceiling),1920x1080,22.059728622436523,ABSOLUTE,000467.exr,S3: whiteLuminance != 1.0
hdr_01757,test,1920,1080,1920,1080,1,3,float32,6.42,-0.44677734375,65504.0,167.18771362304688,6.382190704345703,0.0,0.0,0.57275390625,1.4619140625,3.1015625,11.8984375,594.5,4184.0,12984.0,18448.0,0.0287422839506172,0.0002808320473251,0.0,0.0760210905349794,0.0760932677469135,0.1248914930555555,0.0290628215020576,4.949794123656581,184.3129425048828,169.1593017578125,148.09115600585938,0.000523567199707,B: max=65504 (fp16 ceiling),1920x1080,23.891674041748047,ABSOLUTE,000468.exr,S3: whiteLuminance != 1.0
hdr_01758,train,1920,1080,1920,1080,1,3,float32,7.84,-15.71875,65504.0,25.4942569732666,6.447564125061035,-0.9157236328125,0.0,0.5625,2.8359375,7.21875,16.734375,63.96875,300.75,2150.0,5683.680399999023,0.0287422839506172,0.0024848894032921,0.0,0.0114592978395061,0.011490162037037,0.0875782857510288,0.0313078703703703,4.368745146896711,11.62297821044922,19.335424423217773,45.52433776855469,1.3709068298339844e-05,B: max=65504 (fp16 ceiling),1920x1080,12.165279388427734,ABSOLUTE,000469.exr,S3: whiteLuminance != 1.0
hdr_01759,train,1920,1080,1920,1080,1,3,float32,4.43,-20.453125,65504.0,432.7532653808594,238.5162048339844,0.0,0.0,35.28125,110.125,213.75,439.75,1265.0,2802.0,22016.0,48288.0,0.0287422839506172,6.430041152263375e-07,0.0,0.436079603909465,0.437974537037037,0.0287429269547325,0.0287429269547325,3.200016629569091,248.5077514648437,425.6129760742188,624.1396484375,1.771484375,B: max=65504 (fp16 ceiling),1920x1080,25.742691040039062,ABSOLUTE,000470.exr,S3: whiteLuminance != 1.0
hdr_01760,train,1920,1080,1920,1080,1,3,float32,5.91,-0.2344970703125,65504.0,780.151611328125,18.998027801513672,0.0,0.0,0.708984375,3.44140625,9.7578125,46.625,5448.0,16624.0,19107.216000005603,30915.2159999609,0.0287422839506172,3.054269547325103e-06,0.0,0.1619286908436214,0.162192483281893,0.1015565522119341,0.028745820473251,4.720479816297321,865.23828125,708.6559448242188,766.5604858398438,0.002899169921875,B: max=65504 (fp16 ceiling),1920x1080,23.948915481567383,ABSOLUTE,000471.exr,S3: whiteLuminance != 1.0
hdr_01762,train,1920,1080,1920,1080,1,3,float32,6.02,0.0,65504.0,662.1122436523438,91.2819595336914,0.0,0.0,4.76953125,13.6796875,40.59375,336.0,3370.0,6984.0,31936.0,48416.0,0.0287422839506172,0.0,0.0,0.2804107188786008,0.281000675154321,0.0287422839506172,0.0287422839506172,4.103297563229705,838.1531372070312,688.3980712890625,459.7848510742188,1.052734375,B: max=65504 (fp16 ceiling),1920x1080,26.08619499206543,ABSOLUTE,000473.exr,S3: whiteLuminance != 1.0
hdr_01763,train,1920,1080,1920,1080,1,3,float32,6.23,-0.2958984375,65504.0,1020.7787475585938,18.54681968688965,0.0,0.0,0.65673828125,1.98828125,6.4921875,83.375,8792.0,17408.0,20096.0,48317.44319999218,0.0287422839506172,2.700617283950617e-05,0.0,0.1997170781893004,0.1999553112139917,0.1118423675411522,0.0287729873971193,4.843955764929787,1131.246826171875,931.187255859375,999.9014282226562,0.0005698204040527,B: max=65504 (fp16 ceiling),1920x1080,21.96430206298828,ABSOLUTE,000474.exr,S3: whiteLuminance != 1.0
hdr_01764,train,1920,1080,1920,1080,1,3,float32,6.01,0.0,65504.0,629.6631469726562,87.27301788330078,0.0,0.0,4.51171875,12.9375,38.25,333.5,3174.0,6544.0,28992.0,44704.0,0.0287422839506172,0.0,0.0,0.2785800861625514,0.2785914994855967,0.028742444701646,0.0287422839506172,4.084476931066014,796.003662109375,654.9047241210938,438.0821533203125,0.880859375,B: max=65504 (fp16 ceiling),1920x1080,28.26164054870605,ABSOLUTE,000475.exr,S3: whiteLuminance != 1.0
hdr_01767,train,1920,1080,1920,1080,1,3,float32,5.45,-0.128662109375,65504.0,100.68431854248048,8.759913444519043,0.0,0.0,0.85205078125,3.140625,9.3828125,27.953125,311.25,1971.0,6240.804000001401,47741.44319999218,0.0287422839506172,5.787037037037037e-06,0.0,0.0571485982510288,0.0573337834362139,0.0629780735596707,0.0287491962448559,4.22555449824409,60.076568603515625,34.02870559692383,207.9481964111328,0.0005674362182617,B: max=65504 (fp16 ceiling),1920x1080,22.00247383117676,ABSOLUTE,000478.exr,S3: whiteLuminance != 1.0
hdr_01768,train,1920,1080,1920,1080,1,3,float32,8.59,-1.4443359375,65504.0,68.36091613769531,1.6818610429763794,-1.232421875,-0.92578125,-0.5712890625,0.0,0.46875,4.3046875,120.1875,1121.0,11353.6080000028,30224.0,0.0287422839506172,0.2415745563271605,0.0,0.0315911136831275,0.0317017103909465,0.6034413580246913,0.2770979616769547,7.433608167659563,124.72677612304688,54.25756072998047,26.09848403930664,0.0004162788391113,B: max=65504 (fp16 ceiling),1920x1080,29.92184257507324,ABSOLUTE,000479.exr,S3: whiteLuminance != 1.0
